Estimate ID,Status,Price,Close Date,Division,Archived,Exclude Stats,Hours,Exclusion Reason
EST1714622,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,9,No Close Date
EST3174482,Estimate In Progress,0,,LE Tree Care,No,No,3.5,No Close Date
EST3175192,Estimate In Progress,0,,LE Tree Care,No,No,1.5,No Close Date
EST3175969,Estimate In Progress,281.5,,LE Landscapes,No,No,16,No Close Date
EST3175208,Estimate In Progress,0,,Line Painting,No,No,,No Close Date
EST3174419,Estimate In Progress,0,,LE Tree Care,No,No,6.75,No Close Date
EST1714530,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,,No Close Date
EST3171171,Estimate In Progress,582.47,,LE Tree Care,No,No,34,No Close Date
EST3172402,Estimate In Progress,0,,LE Paving,No,No,,No Close Date
EST1714512,Estimate In Progress,167.27,,LE Maintenance (Summer/Winter),No,No,7.77,No Close Date
EST1714515,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,,No Close Date
EST3167330,Estimate In Progress,0,,LE Tree Care,No,No,2.5,No Close Date
EST1708824,Estimate In Progress,4017.29,,Snow,No,No,108.59,No Close Date
EST1709159,Estimate In Progress,110.11,,LE Maintenance (Summer/Winter),No,No,37.53,No Close Date
EST3156452,Estimate In Progress,2618.96,,LE Paving,No,No,42,No Close Date
EST3155048,Estimate In Progress,6369.09,,LE Paving,No,No,90,No Close Date
EST3152251,Estimate In Progress,0,,Line Painting,No,No,,No Close Date
EST3154273,Estimate In Progress,6664.85,,LE Landscapes,No,No,106,No Close Date
EST3149055,Estimate In Progress,2841.9,,LE Landscapes,No,No,56,No Close Date
EST3144624,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,16,No Close Date
EST1703704,Estimate In Progress,74.41,,LE Maintenance (Summer/Winter),No,No,24.34,No Close Date
EST1701358,Estimate In Progress,418.32,,LE Maintenance (Summer/Winter),No,No,72.86,No Close Date
EST3131808,Estimate In Progress,401.31,,LE Paving,No,No,34,No Close Date
EST3131908,Estimate In Progress,639.09,,LE Paving,No,No,12,No Close Date
EST3126085,Estimate In Progress,321.2,,LE Landscapes,No,No,20,No Close Date
EST3128263,Estimate In Progress,3223.95,,LE Tree Care,No,No,72,No Close Date
EST3119168,Estimate In Progress,0,,LE Tree Care,No,No,30,No Close Date
EST1690228,Estimate In Progress,65.51,,LE Maintenance (Summer/Winter),No,No,28.29,No Close Date
EST1690234,Estimate In Progress,65.51,,LE Maintenance (Summer/Winter),No,No,28.29,No Close Date
EST3115543,Estimate In Progress,0,,Line Painting,No,No,,No Close Date
EST1690213,Estimate In Progress,136.98,,LE Maintenance (Summer/Winter),No,No,302.09,No Close Date
EST3112113,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,3,No Close Date
EST3112299,Estimate In Progress,8352.45,,LE Paving,No,No,80,No Close Date
EST3111993,Estimate In Progress,4805.67,,LE Landscapes,No,No,23,No Close Date
EST3112759,Estimate In Progress,0,,LE Tree Care,No,No,26,No Close Date
EST3112447,Estimate In Progress,4296.92,,LE Paving,No,No,40,No Close Date
EST1685328,Estimate In Progress,173.25,,LE Maintenance (Summer/Winter),No,No,6.26,No Close Date
EST3108630,Estimate In Progress,79.94,,LE Tree Care,No,No,15,No Close Date
EST3109824,Estimate In Progress,73.66,,LE Maintenance (Summer/Winter),No,No,4,No Close Date
EST3109843,Estimate In Progress,147.32,,LE Maintenance (Summer/Winter),No,No,5,No Close Date
EST1683482,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,,No Close Date
EST1683310,Estimate In Progress,26.77,,LE Maintenance (Summer/Winter),No,No,7.99,No Close Date
EST1683316,Estimate In Progress,26.77,,LE Maintenance (Summer/Winter),No,No,27.1,No Close Date
EST1683319,Estimate In Progress,26.77,,LE Maintenance (Summer/Winter),No,No,17.99,No Close Date
EST1683324,Estimate In Progress,26.77,,LE Maintenance (Summer/Winter),No,No,17.99,No Close Date
EST1683325,Estimate In Progress,26.77,,LE Maintenance (Summer/Winter),No,No,17.99,No Close Date
EST1683327,Estimate In Progress,26.77,,LE Maintenance (Summer/Winter),No,No,10.5,No Close Date
EST3105488,Estimate In Progress,73.66,,LE Maintenance (Summer/Winter),No,No,4,No Close Date
EST3105506,Estimate In Progress,147.32,,LE Maintenance (Summer/Winter),No,No,5,No Close Date
EST3105525,Estimate In Progress,73.66,,LE Maintenance (Summer/Winter),No,No,3,No Close Date
EST1681116,Estimate In Progress,92.14,,LE Maintenance (Summer/Winter),No,No,70.6,No Close Date
EST1681136,Estimate In Progress,450.58,,LE Maintenance (Summer/Winter),No,No,200.36,No Close Date
EST1681398,Estimate In Progress,59.74,,LE Maintenance (Summer/Winter),No,No,4.25,No Close Date
EST1681033,Estimate In Progress,193.7,,LE Maintenance (Summer/Winter),No,No,45.26,No Close Date
EST1681079,Estimate In Progress,140.39,,LE Maintenance (Summer/Winter),No,No,5.36,No Close Date
EST1681092,Estimate In Progress,173.25,,LE Maintenance (Summer/Winter),No,No,6.22,No Close Date
EST1681653,Estimate In Progress,119.48,,LE Maintenance (Summer/Winter),No,No,9.08,No Close Date
EST1681055,Estimate In Progress,140.39,,LE Maintenance (Summer/Winter),No,No,5.39,No Close Date
EST1680696,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,,No Close Date
EST1681022,Estimate In Progress,34.21,,LE Maintenance (Summer/Winter),No,No,2.49,No Close Date
EST1681100,Estimate In Progress,176.23,,LE Maintenance (Summer/Winter),No,No,28.88,No Close Date
EST3098912,Estimate In Progress,1474.31,,LE Paving,No,No,64,No Close Date
EST1679156,Estimate In Progress,104.55,,LE Maintenance (Summer/Winter),No,No,8.17,No Close Date
EST1678512,Estimate In Progress,339.63,,LE Maintenance (Summer/Winter),No,No,41.56,No Close Date
EST1678594,Estimate In Progress,183.24,,LE Maintenance (Summer/Winter),No,No,21.98,No Close Date
EST1678701,Estimate In Progress,248.95,,LE Maintenance (Summer/Winter),No,No,23.16,No Close Date
EST1678747,Estimate In Progress,272.85,,LE Maintenance (Summer/Winter),No,No,34.16,No Close Date
EST1678784,Estimate In Progress,302.72,,LE Maintenance (Summer/Winter),No,No,25.03,No Close Date
EST1678807,Estimate In Progress,332.59,,LE Maintenance (Summer/Winter),No,No,49.26,No Close Date
EST1678839,Estimate In Progress,191.11,,LE Maintenance (Summer/Winter),No,No,32.07,No Close Date
EST1678866,Estimate In Progress,59.74,,LE Maintenance (Summer/Winter),No,No,26.57,No Close Date
EST3097540,Contract Signed,409.42,2022-06-10,LE Paving,No,No,21,Other
EST3098510,Estimate In Progress,0,,Parking Lot Sweeping,No,No,,No Close Date
EST1679951,Estimate In Progress,161.3,,LE Maintenance (Summer/Winter),No,No,5.9,No Close Date
EST1679706,Estimate In Progress,366.45,,LE Maintenance (Summer/Winter),No,No,93.78,No Close Date
EST1679766,Estimate In Progress,774.39,,LE Maintenance (Summer/Winter),No,No,112.07,No Close Date
EST3093657,Estimate In Progress,4247.88,,LE Landscapes,No,No,24,No Close Date
EST3094589,Estimate In Progress,161.26,,LE Paving,No,No,16,No Close Date
EST3094517,Estimate In Progress,270.22,,LE Landscapes,No,No,23,No Close Date
EST3092668,Estimate In Progress,2972.74,,LE Paving,No,No,196,No Close Date
EST3090101,Estimate In Progress,0,,LE Tree Care,No,No,24,No Close Date
EST3090403,Estimate In Progress,20499.78,,LE Paving,No,No,83.5,No Close Date
EST3089179,Estimate In Progress,3246.58,,LE Paving,No,No,72,No Close Date
EST3086710,Estimate In Progress,1288.07,,LE Paving,No,No,32,No Close Date
EST3086421,Estimate In Progress,2827.84,,LE Landscapes,No,No,60,No Close Date
EST3086148,Estimate In Progress,0,,LE Paving,No,No,,No Close Date
EST3086335,Estimate In Progress,0,,LE Paving,No,No,,No Close Date
EST3086403,Estimate In Progress,0,,LE Paving,No,No,,No Close Date
EST3086519,Estimate In Progress,1278.71,,LE Landscapes,No,No,56,No Close Date
EST3084217,Estimate In Progress,0,,LE Tree Care,No,No,2,No Close Date
EST3084283,Estimate In Progress,0,,LE Tree Care,No,No,2,No Close Date
EST3083312,Estimate In Progress,495,,LE Paving,No,No,24,No Close Date
EST3080582,Estimate In Progress,10606.38,,LE Landscapes,No,No,154,No Close Date
EST3080664,Estimate In Progress,402.82,,LE Paving,No,No,7,No Close Date
EST3080520,Estimate In Progress,4070.05,,LE Landscapes,No,No,45,No Close Date
EST3076587,Contract Signed,422.26,2022-06-09,LE Paving,No,No,10,Other
EST3076947,Estimate In Progress,422.26,,LE Paving,No,No,10,No Close Date
EST3077250,Contract Signed,1791.94,2022-05-27,LE Paving,No,No,40,Other
EST3076996,Estimate In Progress,414.97,,LE Paving,No,No,8,No Close Date
EST3077034,Estimate In Progress,0,,LE Paving,No,No,,No Close Date
EST3077073,Estimate In Progress,407.68,,LE Paving,No,No,12,No Close Date
EST3077102,Contract Signed,412.54,2022-05-27,LE Paving,No,No,7,Other
EST3077121,Contract Signed,407.68,2022-05-27,LE Paving,No,No,7,Other
EST3077136,Contract Signed,458.71,2022-06-09,LE Paving,No,No,10,Other
EST3077168,Estimate In Progress,412.54,,LE Paving,No,No,7,No Close Date
EST3075526,Estimate In Progress,11743.44,,LE Landscapes,No,No,139,No Close Date
EST3077197,Contract Signed,630.96,2022-06-09,LE Paving,No,No,10,Other
EST3077085,Estimate In Progress,417.4,,LE Paving,No,No,8,No Close Date
EST3077257,Estimate In Progress,0,,LE Tree Care,No,No,,No Close Date
EST3077399,Estimate In Progress,1237.62,,LE Paving,No,No,48,No Close Date
EST1662925,Estimate In Progress,136.98,,LE Maintenance (Summer/Winter),No,No,302.09,No Close Date
EST1662946,Estimate In Progress,136.98,,LE Maintenance (Summer/Winter),No,No,302.09,No Close Date
EST1662964,Estimate In Progress,136.98,,LE Maintenance (Summer/Winter),No,No,302.09,No Close Date
EST3068672,Estimate In Progress,16440.26,,LE Landscapes,No,No,220,No Close Date
EST3068808,Estimate In Progress,0,,Parking Lot Sweeping,No,No,,No Close Date
EST3068915,Estimate In Progress,0,,Parking Lot Sweeping,No,No,,No Close Date
EST1657110,Estimate In Progress,350.46,,LE Maintenance (Summer/Winter),No,No,34.24,No Close Date
EST3062500,Estimate In Progress,0,,Parking Lot Sweeping,No,No,,No Close Date
EST3062726,Estimate In Progress,0,,Parking Lot Sweeping,No,No,,No Close Date
EST3062781,Estimate In Progress,0,,Parking Lot Sweeping,No,No,,No Close Date
EST3062813,Estimate In Progress,0,,Parking Lot Sweeping,No,No,,No Close Date
EST3062834,Estimate In Progress,0,,Parking Lot Sweeping,No,No,,No Close Date
EST3062862,Estimate In Progress,0,,Parking Lot Sweeping,No,No,,No Close Date
EST3062880,Estimate In Progress,0,,Parking Lot Sweeping,No,No,,No Close Date
EST3062904,Estimate In Progress,0,,Parking Lot Sweeping,No,No,,No Close Date
EST3062929,Estimate In Progress,0,,Parking Lot Sweeping,No,No,,No Close Date
EST3062938,Estimate In Progress,0,,Parking Lot Sweeping,No,No,,No Close Date
EST3062958,Estimate In Progress,0,,Parking Lot Sweeping,No,No,,No Close Date
EST3062969,Estimate In Progress,0,,Parking Lot Sweeping,No,No,,No Close Date
EST3062247,Estimate In Progress,0,,Parking Lot Sweeping,No,No,,No Close Date
EST3062355,Estimate In Progress,0,,Parking Lot Sweeping,No,No,,No Close Date
EST3062377,Estimate In Progress,0,,Parking Lot Sweeping,No,No,,No Close Date
EST3062420,Estimate In Progress,0,,Parking Lot Sweeping,No,No,,No Close Date
EST3062448,Estimate In Progress,0,,Line Painting,No,No,,No Close Date
EST3062458,Estimate In Progress,0,,Parking Lot Sweeping,No,No,,No Close Date
EST3062472,Estimate In Progress,0,,Parking Lot Sweeping,No,No,,No Close Date
EST3061030,Estimate In Progress,4782.84,,LE Paving,No,No,48,No Close Date
EST3061724,Estimate In Progress,1044.9,,LE Tree Care,No,No,64,No Close Date
EST1287295,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,26.5,No Close Date
EST1652032,Estimate In Progress,147.12,,LE Maintenance (Summer/Winter),No,No,36.06,No Close Date
EST1652089,Estimate In Progress,243.53,,LE Maintenance (Summer/Winter),No,No,108.8,No Close Date
EST1652235,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,2,No Close Date
EST2427170,Review + Approve,104.52,,LE Landscapes,No,No,6,No Close Date
EST3058729,Estimate In Progress,0,,LE Tree Care,No,No,15,No Close Date
EST1281347,Estimate In Progress,134.42,,LE Maintenance (Summer/Winter),No,No,77.05,No Close Date
EST1652863,Estimate In Progress,633.57,,LE Maintenance (Summer/Winter),No,No,243.59,No Close Date
EST1652886,Estimate In Progress,446.36,,LE Maintenance (Summer/Winter),No,No,116.46,No Close Date
EST1649314,Estimate In Progress,0,,Snow,No,No,95.5,No Close Date
EST1648778,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,22.7,No Close Date
EST1648533,Estimate In Progress,97.23,,LE Maintenance (Summer/Winter),No,No,53.5,No Close Date
EST1649500,Estimate In Progress,1438.78,,LE Maintenance (Summer/Winter),No,No,214.84,No Close Date
EST1648799,Estimate In Progress,543.06,,LE Maintenance (Summer/Winter),No,No,63.63,No Close Date
EST1648807,Estimate In Progress,423.45,,LE Maintenance (Summer/Winter),No,No,42.66,No Close Date
EST1648856,Estimate In Progress,720.2,,LE Maintenance (Summer/Winter),No,No,74.78,No Close Date
EST1648900,Estimate In Progress,161.34,,LE Maintenance (Summer/Winter),No,No,34.24,No Close Date
EST1649032,Estimate In Progress,19.5,,LE Maintenance (Summer/Winter),No,No,98.78,No Close Date
EST1649206,Estimate In Progress,86.13,,LE Maintenance (Summer/Winter),No,No,57.96,No Close Date
EST1649270,Estimate In Progress,1537.44,,LE Maintenance (Summer/Winter),No,No,154.15,No Close Date
EST1649275,Estimate In Progress,152.49,,LE Maintenance (Summer/Winter),No,No,63.04,No Close Date
EST1649285,Estimate In Progress,519.85,,LE Maintenance (Summer/Winter),No,No,181.06,No Close Date
EST1649286,Estimate In Progress,272.46,,LE Maintenance (Summer/Winter),No,No,72.54,No Close Date
EST1649293,Estimate In Progress,106.83,,LE Maintenance (Summer/Winter),No,No,81.71,No Close Date
EST1649301,Estimate In Progress,276.98,,LE Maintenance (Summer/Winter),No,No,58.86,No Close Date
EST1648744,Estimate In Progress,1400,,Parking Lot Sweeping,No,No,42,No Close Date
EST3056116,Estimate In Progress,0,,Snow,No,No,5,No Close Date
EST1649326,Estimate In Progress,776.31,,LE Maintenance (Summer/Winter),No,No,226,No Close Date
EST3043915,Estimate In Progress,0,,LE Paving,No,No,1,No Close Date
EST3042343,Estimate In Progress,0,,LE Tree Care,No,No,12,No Close Date
EST3042555,Estimate In Progress,202.81,,LE Tree Care,No,No,8,No Close Date
EST3042161,Estimate In Progress,0,,LE Tree Care,No,No,7,No Close Date
EST3042237,Estimate In Progress,0,,LE Tree Care,No,No,14,No Close Date
EST3038967,Estimate In Progress,5276.16,,LE Landscapes,No,No,168,No Close Date
EST3039447,Estimate In Progress,627.12,,LE Landscapes,No,No,19,No Close Date
EST3037796,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,2,No Close Date
EST3038237,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,2,No Close Date
EST3034513,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,1,No Close Date
EST3029903,Estimate In Progress,87.46,,LE Tree Care,No,No,120,No Close Date
EST3029134,Estimate In Progress,0,,Snow,No,No,7,No Close Date
EST3029246,Estimate In Progress,0,,Snow,No,No,12,No Close Date
EST3028485,Contract Signed,454.28,2022-03-10,LE Paving,No,No,20,Other
EST3027514,Estimate In Progress,4950,,LE Landscapes,No,No,38,No Close Date
EST3024752,Estimate In Progress,0,,LE Tree Care,No,No,13,No Close Date
EST3024747,Estimate In Progress,0,,LE Tree Care,No,No,7.5,No Close Date
EST3023312,Estimate In Progress,1157.16,,LE Landscapes,No,No,26,No Close Date
EST3021358,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,1,No Close Date
EST3021381,Estimate In Progress,0,,LE Maintenance (Summer/Winter),No,No,1,No Close Date
EST3018898,Estimate In Progress,1578.44,,LE Paving,No,No,96,No Close Date
EST1242716,Estimate In Progress,107.94,,LE Maintenance (Summer/Winter),No,No,79.5,No Close Date
EST3013070,Estimate In Progress,325.82,,LE Landscapes,No,No,40,No Close Date
EST3007395,Estimate In Progress,0,,LE Tree Care,No,No,27,No Close Date
EST3007566,Estimate In Progress,0,,LE Tree Care,No,No,19,No Close Date
EST3007366,Estimate In Progress,0,,LE Tree Care,No,No,48,No Close Date
EST3006091,Estimate In Progress,0,,Snow,No,No,4,No Close Date
EST3006284,Estimate In Progress,0,,Snow,No,No,8,No Close Date
EST3005366,Estimate In Progress,2052.21,,LE Landscapes,No,No,160,No Close Date
EST3005570,Estimate In Progress,839.08,,LE Landscapes,No,No,16,No Close Date
EST3002774,Estimate In Progress,0,,Snow,No,No,40,No Close Date
EST1604676,Estimate In Progress,350,,LE Maintenance (Summer/Winter),No,No,27,No Close Date
EST2996649,Estimate In Progress,0,,LE Tree Care,No,No,2,No Close Date
EST2995313,Estimate In Progress,61.11,,LE Landscapes,No,No,30,No Close Date
EST1592016,Estimate In Progress,40,,Snow,No,No,68.4,No Close Date
EST1592025,Estimate In Progress,40,,Snow,No,No,68.4,No Close Date
EST1591978,Estimate In Progress,221.5,,Snow,No,No,72.4,No Close Date
EST1591999,Estimate In Progress,40,,Snow,No,No,2.2,No Close Date
EST1592008,Estimate In Progress,40,,Snow,No,No,2.2,No Close Date
EST1591557,Estimate In Progress,40,,Snow,No,No,2.2,No Close Date
EST2989135,Estimate In Progress,1275.04,,LE Landscapes,No,No,4,No Close Date
EST2988942,Estimate In Progress,4789.2,,LE Paving,No,No,275,No Close Date
EST1583582,Estimate In Progress,47.12,,LE Maintenance (Summer/Winter),No,No,18.45,No Close Date
EST2985948,Estimate In Progress,0,,Parking Lot Sweeping,No,No,,No Close Date
EST2984584,Estimate In Progress,0,,Snow,No,No,5,No Close Date
EST2975744,Estimate In Progress,0,,Snow,No,No,,No Close Date
EST1193052,Estimate In Progress,60.5,,LE Maintenance (Summer/Winter),No,No,26.4,No Close Date
EST2974790,Estimate In Progress,690.27,,LE Landscapes,No,No,12,No Close Date
EST1570931,Estimate In Progress,1270.62,,LE Maintenance (Summer/Winter),No,No,88.19,No Close Date
EST1571092,Estimate In Progress,181.5,,LE Maintenance (Summer/Winter),No,No,69.39,No Close Date
EST1571966,Estimate In Progress,181.5,,LE Maintenance (Summer/Winter),No,No,50.1,No Close Date
EST2971299,Estimate In Progress,0,,LE Tree Care,No,No,8,No Close Date
EST2970791,Estimate In Progress,2742.39,,LE Landscapes,No,No,209,No Close Date
EST2969233,Estimate In Progress,0,,LE Tree Care,No,No,6,No Close Date
EST2965258,Estimate In Progress,0,,LE Tree Care,No,No,120,No Close Date
EST2965193,Estimate In Progress,0,,LE Tree Care,No,No,7,No Close Date
EST1557636,Estimate In Progress,3222.16,,LE Maintenance (Summer/Winter),No,No,180.69,No Close Date
EST2955435,Estimate In Progress,0,,LE Landscapes,No,No,8.35,No Close Date
EST2953934,Estimate In Progress,0,,Snow,No,No,,No Close Date
EST2948940,Estimate In Progress,0,,Snow,No,No,2,No Close Date
EST2948944,Estimate In Progress,0,,Snow,No,No,1,No Close Date
EST2948948,Estimate In Progress,0,,Snow,No,No,2,No Close Date
EST2947336,Estimate In Progress,0,,Snow,No,No,40,No Close Date
EST2942447,Estimate In Progress,0,,Snow,No,No,,No Close Date
EST2942136,Estimate In Progress,0,,Snow,No,No,,No Close Date
